City,Price,Beds,Address,Link,Latitude,Longitude,Beds_Num,City_Clean,City_Name,Amenity_Count,City_Name_Clean
Toronto,3025,Studio–2 beds,"The Diamond Davenport, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1270167/the-diamond-davenport-toronto-on,43.740358081687,-79.341984586873,1.0,Toronto,Toronto,527026,Toronto
Toronto,2547,Studio–2 beds,"30 50 Hillsboro Avenue Yorkville, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p638219/30-50-hillsboro-avenue-yorkville-toronto-on,43.675838985329,-79.393628528059,1.0,Toronto,Toronto,527026,Toronto
Toronto,4145,1–3 beds,"Elm Ledbury Garden District, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1480894/elm-ledbury-garden-district-toronto-on,43.724966,-79.423837,2.0,Toronto,Toronto,527026,Toronto
Toronto,4718,Studio–3 beds,"West House Niagara, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1293824/west-house-niagara-toronto-on,43.64455,-79.40712,1.5,Toronto,Toronto,527026,Toronto
Toronto,3117,1–3 beds,"Maple House At Canary Landing West Don Lands, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p955742/maple-house-at-canary-landing-west-don-lands-toronto-on,43.653524,-79.383907,2.0,Toronto,Toronto,527026,Toronto
Toronto,3456,1–3 beds,"Cherry House At Canary Landing West Don Lands, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1519512/cherry-house-at-canary-landing-west-don-lands-toronto-on,43.653524,-79.383907,2.0,Toronto,Toronto,527026,Toronto
Toronto,2200,Studio–1 bed,"18 Brownlow Davisville Village, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p438719/18-brownlow-davisville-village-toronto-on,43.706425220569,-79.391271704524,0.5,Toronto,Toronto,527026,Toronto
Toronto,3525,2–3 beds,"The Towns At York Mills Leslie York Mills, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1477561/the-towns-at-york-mills-leslie-york-mills-toronto-on,43.753592,-79.408386,2.5,Toronto,Toronto,527026,Toronto
Toronto,4537,Studio–3 beds,"Sloane Lansing Westgate, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1377390/sloane-lansing-westgate-toronto-on,43.754186669,-79.424668542,1.5,Toronto,Toronto,527026,Toronto
Toronto,2059,Studio–1 bed,"Gerrard Residences Garden District, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p502445/gerrard-residences-garden-district-toronto-on,43.651812,-79.36233,0.5,Toronto,Toronto,527026,Toronto
Toronto,3770,Studio–3 beds,"Svnty Liberty Village, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1419433/svnty-liberty-village-toronto-on,43.637707191192,-79.423506952235,1.5,Toronto,Toronto,527026,Toronto
Toronto,3603,1–3 beds,"Birch House At Canary Landing West Don Lands, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1152043/birch-house-at-canary-landing-west-don-lands-toronto-on,43.653524,-79.383907,2.0,Toronto,Toronto,527026,Toronto
Toronto,2637,Studio–2 beds,"20 Samuel Wood Way Stonegate Queensway, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p906075/20-samuel-wood-way-stonegate-queensway-toronto-on,43.642938297076,-79.494400964814,1.0,Toronto,Toronto,527026,Toronto
Toronto,2577,1–2 beds,"610 Martin Grove Willowridge Martin Grove, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1488834/610-martin-grove-willowridge-martin-grove-toronto-on,43.675396714208,-79.564518015629,1.5,Toronto,Toronto,527026,Toronto
Toronto,2797,1–2 beds,"Lnx High Park, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p847933/lnx-high-park-toronto-on,43.657212,-79.466836,1.5,Toronto,Toronto,527026,Toronto
Toronto,3199,2–3 beds,"Everworth 3030 Pharmacy Avenue L'Amoreaux, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1255436/everworth-3030-pharmacy-avenue-l'amoreaux-toronto-on,43.794814820306,-79.326801290422,2.5,Toronto,Toronto,527026,Toronto
Toronto,4835,Studio–2 beds,"44 Charles West Bay Street Corridor, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p784660/44-charles-west-bay-street-corridor-toronto-on,43.65751,-79.38572,1.0,Toronto,Toronto,527026,Toronto
Toronto,2147,2 beds,"7 11 Rochefort Drive Flemingdon Park, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1280809/7-11-rochefort-drive-flemingdon-park-toronto-on,43.718015381004,-79.336006128851,2.0,Toronto,Toronto,527026,Toronto
Toronto,3303,1–3 beds,"370 Queens Quay West Harbourfront, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1337275/370-queens-quay-west-harbourfront-toronto-on,43.638204701076,-79.390355897783,2.0,Toronto,Toronto,527026,Toronto
Toronto,2337,Studio–2 beds,"Jameson Avenue Parkdale, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p216301/jameson-avenue-parkdale-toronto-on,43.636454254016,-79.435760302286,1.0,Toronto,Toronto,527026,Toronto
Toronto,2998,1–3 beds,"Bela Square Crescent Town, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1258466/bela-square-crescent-town-toronto-on,43.698259,-79.30695,2.0,Toronto,Toronto,527026,Toronto
Toronto,3114,Studio–3 beds,"73 Broadway Avenue North Toronto, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1279434/73-broadway-avenue-north-toronto-toronto-on,43.710164303756,-79.394532600136,1.5,Toronto,Toronto,527026,Toronto
Toronto,2831,1–3 beds,"Parkside Square Henry Farm, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p399412/parkside-square-henry-farm-toronto-on,43.771782,-79.352086,2.0,Toronto,Toronto,527026,Toronto
Toronto,2365,Studio–3 beds,"90 Eastdale Crescent Town, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p213295/90-eastdale-crescent-town-toronto-on,43.694611011862,-79.301250315877,1.5,Toronto,Toronto,527026,Toronto
Toronto,1897,1 bed,"10 Walmer Road The Annex, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p500293/10-walmer-road-the-annex-toronto-on,43.667003579283,-79.406176907665,1.0,Toronto,Toronto,527026,Toronto
Toronto,2947,Studio–3 beds,"Toronto House Entertainment District, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1113252/toronto-house-entertainment-district-toronto-on,43.648765,-79.388877,1.5,Toronto,Toronto,527026,Toronto
Toronto,3560,Studio–3 beds,"Bridge Leslieville, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1405166/bridge-leslieville-toronto-on,43.680089,-79.3316829,1.5,Toronto,Toronto,527026,Toronto
Toronto,2380,1–3 beds,"2 Secord Crescent Town, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p213293/2-secord-crescent-town-toronto-on,43.693129887661,-79.301599170687,2.0,Toronto,Toronto,527026,Toronto
Toronto,1982,1–3 beds,"35 David Salomon Drive Morningside, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1525562/35-david-salomon-drive-morningside-toronto-on,43.794614409001,-79.203065707909,2.0,Toronto,Toronto,527026,Toronto
Toronto,1600,1–2 beds,"917 St Clair Avenue West Bracondale Hill, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p992526/917-st-clair-avenue-west-bracondale-hill-toronto-on,43.679652499817,-79.434133739878,1.5,Toronto,Toronto,527026,Toronto
Toronto,1747,1 bed,"18 24 25 27 Seeley Drive Downsview, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1223704/18-24-25-27-seeley-drive-downsview-toronto-on,43.741121312483,-79.491822439941,1.0,Toronto,Toronto,527026,Toronto
Toronto,2207,2 beds,"55 Brownlow Avenue Davisville Village, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1218237/55-brownlow-avenue-davisville-village-toronto-on,43.706678815049,-79.390619592457,2.0,Toronto,Toronto,527026,Toronto
Toronto,2367,Studio–2 beds,"Serrano At Village Gate West Islington City Centre West, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p591951/serrano-at-village-gate-west-islington-city-centre-west-toronto-on,43.63347,-79.54332,1.0,Toronto,Toronto,527026,Toronto
Toronto,2382,Studio–2 beds,"Sierra At Village Gate West Islington City Centre West, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p454651/sierra-at-village-gate-west-islington-city-centre-west-toronto-on,43.63347,-79.54332,1.0,Toronto,Toronto,527026,Toronto
Toronto,2674,1–3 beds,"10 Garfella Drive Smithfield, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p511304/10-garfella-drive-smithfield-toronto-on,43.745389712856,-79.593121763129,2.0,Toronto,Toronto,527026,Toronto
Toronto,1900,1 bed,"320 342 Avenue Road South Hill, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p219343/320-342-avenue-road-south-hill-toronto-on,43.680988281817,-79.399532070104,1.0,Toronto,Toronto,527026,Toronto
Toronto,2515,Studio–2 beds,"The Corner On Broadway North Toronto, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1283434/the-corner-on-broadway-north-toronto-toronto-on,43.7131875302,-79.380989476699,1.0,Toronto,Toronto,527026,Toronto
Toronto,2215,1 bed,"53 Thorncliffe Park Drive Thorncliffe Park, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p213215/53-thorncliffe-park-drive-thorncliffe-park-toronto-on,43.702990610014,-79.34146258018,1.0,Toronto,Toronto,527026,Toronto
Toronto,2449,1–2 beds,"9 Kingsbridge Court Branson, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p219384/9-kingsbridge-court-branson-toronto-on,43.771576706214,-79.444103929887,1.5,Toronto,Toronto,527026,Toronto
Toronto,2553,Studio–2 beds,"35 Walmer Road The Annex, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p217071/35-walmer-road-the-annex-toronto-on,43.669142096149,-79.40562328296,1.0,Toronto,Toronto,527026,Toronto
Toronto,2699,2–3 beds,"3101 Eglinton Avenue East Scarborough Village, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p441172/3101-eglinton-avenue-east-scarborough-village-toronto-on,43.741360615818,-79.224530839931,2.5,Toronto,Toronto,527026,Toronto
Toronto,2809,2–3 beds,"Towns On Danforth Oakridge, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1246718/towns-on-danforth-oakridge-toronto-on,43.694882755025,-79.270963042728,2.5,Toronto,Toronto,527026,Toronto
Toronto,2197,1–2 beds,"48 Grenoble Drive Flemingdon Park, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p593208/48-grenoble-drive-flemingdon-park-toronto-on,43.716776619533,-79.331312179254,1.5,Toronto,Toronto,527026,Toronto
Toronto,2307,1–2 beds,"1154 Wilson Avenue Downsview, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1280810/1154-wilson-avenue-downsview-toronto-on,43.726466602518,-79.486421895906,1.5,Toronto,Toronto,527026,Toronto
Toronto,2297,2 beds,"5 Capri Road Eatonville, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p1223703/5-capri-road-eatonville-toronto-on,43.651718089195,-79.564539640939,2.0,Toronto,Toronto,527026,Toronto
Toronto,2847,1–2 beds,"The Summerhill Summerhill, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p219118/the-summerhill-summerhill-toronto-on,43.61139,-79.488227,1.5,Toronto,Toronto,527026,Toronto
Toronto,2672,1–3 beds,"765 Steeles Newtonbrook, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p213588/765-steeles-newtonbrook-toronto-on,43.792387882151,-79.442799286657,2.0,Toronto,Toronto,527026,Toronto
Toronto,2718,1–3 beds,"Fisherville Westminster, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p213505/fisherville-westminster-toronto-on,43.788680260378,-79.454125457996,2.0,Toronto,Toronto,527026,Toronto
Toronto,1895,1 bed,"135 Fenelon Drive Toronto Sunnybrook York Mills, Toronto, ON, Canada",https://www.zumper.com/apartment-buildings/p485604/135-fenelon-drive-toronto-sunnybrook-york-mills-toronto-on,43.762838781701,-79.337948718731,1.0,Toronto,Toronto,527026,Toronto
Ottawa,2169,2–3 beds,"Forest Ridge Centrepointe, Ottawa, ON, Canada",https://www.zumper.com/apartment-buildings/p217502/forest-ridge-centrepointe-ottawa-on,45.34087,-75.772502,2.5,Ottawa,Ottawa,383870,Ottawa
Ottawa,2312,Studio–3 beds,"The Vanguard Avalon, Ottawa, ON, Canada",https://www.zumper.com/apartment-buildings/p1484117/the-vanguard-avalon-ottawa-on,45.456322769036,-75.490760007311,1.5,Ottawa,Ottawa,383870,Ottawa
